"path","depth_path_1","IfObstacle"
"./data/SFS-Motion/ProcessedData/scene-0133","d116.png","1"
"./data/SFS-Motion/ProcessedData/scene-0003","d049.png","1"
"./data/SFS-Motion/ProcessedData/scene-0059","d262.png","0"
"./data/SFS-Motion/ProcessedData/scene-0027","d082.png","1"
"./data/SFS-Motion/ProcessedData/scene-0096","d132.png","1"
"./data/SFS-Motion/ProcessedData/scene-0092","d070.png","0"
"./data/SFS-Motion/ProcessedData/scene-0103","d133.png","1"
"./data/SFS-Motion/ProcessedData/scene-0052","d178.png","1"
"./data/SFS-Motion/ProcessedData/scene-0144","d177.png","1"
"./data/SFS-Motion/ProcessedData/scene-0153","d027.png","0"
"./data/SFS-Motion/ProcessedData/scene-0062","d210.png","1"
"./data/SFS-Motion/ProcessedData/scene-0011","d107.png","1"
"./data/SFS-Motion/ProcessedData/scene-0079","d143.png","1"
"./data/SFS-Motion/ProcessedData/scene-0107","d094.png","1"
"./data/SFS-Motion/ProcessedData/scene-0066","d040.png","0"
"./data/SFS-Motion/ProcessedData/scene-0151","d038.png","0"
"./data/SFS-Motion/ProcessedData/scene-0100","d143.png","1"
"./data/SFS-Motion/ProcessedData/scene-0114","d272.png","0"
"./data/SFS-Motion/ProcessedData/scene-0143","d177.png","1"
"./data/SFS-Motion/ProcessedData/scene-0105","d249.png","0"
"./data/SFS-Motion/ProcessedData/scene-0108","d228.png","0"
"./data/SFS-Motion/ProcessedData/scene-0131","d068.png","0"
"./data/SFS-Motion/ProcessedData/scene-0116","d226.png","0"
"./data/SFS-Motion/ProcessedData/scene-0031","d268.png","0"
"./data/SFS-Motion/ProcessedData/scene-0043","d199.png","0"
"./data/SFS-Motion/ProcessedData/scene-0036","d193.png","1"
"./data/SFS-Motion/ProcessedData/scene-0102","d125.png","1"
"./data/SFS-Motion/ProcessedData/scene-0038","d071.png","0"
"./data/SFS-Motion/ProcessedData/scene-0110","d031.png","0"
"./data/SFS-Motion/ProcessedData/scene-0001","d026.png","0"
"./data/SFS-Motion/ProcessedData/scene-0016","d224.png","0"
"./data/SFS-Motion/ProcessedData/scene-0098","d177.png","1"
"./data/SFS-Motion/ProcessedData/scene-0057","d153.png","1"
"./data/SFS-Motion/ProcessedData/scene-0100","d119.png","1"
"./data/SFS-Motion/ProcessedData/scene-0029","d047.png","0"
"./data/SFS-Motion/ProcessedData/scene-0026","d019.png","0"
"./data/SFS-Motion/ProcessedData/scene-0086","d154.png","0"
"./data/SFS-Motion/ProcessedData/scene-0107","d053.png","1"
"./data/SFS-Motion/ProcessedData/scene-0153","d120.png","0"
"./data/SFS-Motion/ProcessedData/scene-0077","d060.png","0"
"./data/SFS-Motion/ProcessedData/scene-0125","d039.png","0"
"./data/SFS-Motion/ProcessedData/scene-0077","d124.png","1"
"./data/SFS-Motion/ProcessedData/scene-0138","d063.png","0"
"./data/SFS-Motion/ProcessedData/scene-0021","d173.png","0"
"./data/SFS-Motion/ProcessedData/scene-0141","d223.png","1"
"./data/SFS-Motion/ProcessedData/scene-0057","d234.png","1"
"./data/SFS-Motion/ProcessedData/scene-0137","d262.png","0"
"./data/SFS-Motion/ProcessedData/scene-0112","d186.png","1"
"./data/SFS-Motion/ProcessedData/scene-0153","d018.png","0"
"./data/SFS-Motion/ProcessedData/scene-0055","d230.png","0"
"./data/SFS-Motion/ProcessedData/scene-0148","d075.png","0"
"./data/SFS-Motion/ProcessedData/scene-0078","d267.png","0"
"./data/SFS-Motion/ProcessedData/scene-0099","d183.png","1"
"./data/SFS-Motion/ProcessedData/scene-0073","d029.png","0"
"./data/SFS-Motion/ProcessedData/scene-0113","d258.png","0"
"./data/SFS-Motion/ProcessedData/scene-0124","d024.png","0"
"./data/SFS-Motion/ProcessedData/scene-0040","d111.png","1"
"./data/SFS-Motion/ProcessedData/scene-0132","d062.png","0"
"./data/SFS-Motion/ProcessedData/scene-0050","d057.png","1"
"./data/SFS-Motion/ProcessedData/scene-0130","d197.png","1"
"./data/SFS-Motion/ProcessedData/scene-0132","d167.png","1"
"./data/SFS-Motion/ProcessedData/scene-0137","d045.png","0"
"./data/SFS-Motion/ProcessedData/scene-0127","d101.png","0"
"./data/SFS-Motion/ProcessedData/scene-0103","d116.png","1"
"./data/SFS-Motion/ProcessedData/scene-0063","d027.png","0"
"./data/SFS-Motion/ProcessedData/scene-0131","d154.png","1"
"./data/SFS-Motion/ProcessedData/scene-0084","d109.png","1"
"./data/SFS-Motion/ProcessedData/scene-0111","d065.png","1"
"./data/SFS-Motion/ProcessedData/scene-0030","d229.png","0"
"./data/SFS-Motion/ProcessedData/scene-0114","d053.png","0"
"./data/SFS-Motion/ProcessedData/scene-0136","d233.png","0"
"./data/SFS-Motion/ProcessedData/scene-0119","d188.png","1"
"./data/SFS-Motion/ProcessedData/scene-0006","d126.png","0"
"./data/SFS-Motion/ProcessedData/scene-0042","d048.png","0"
"./data/SFS-Motion/ProcessedData/scene-0021","d272.png","0"
"./data/SFS-Motion/ProcessedData/scene-0065","d091.png","1"
"./data/SFS-Motion/ProcessedData/scene-0091","d074.png","1"
"./data/SFS-Motion/ProcessedData/scene-0035","d231.png","0"
"./data/SFS-Motion/ProcessedData/scene-0044","d244.png","0"
"./data/SFS-Motion/ProcessedData/scene-0085","d078.png","0"
"./data/SFS-Motion/ProcessedData/scene-0137","d044.png","0"
"./data/SFS-Motion/ProcessedData/scene-0073","d168.png","1"
"./data/SFS-Motion/ProcessedData/scene-0041","d138.png","1"
"./data/SFS-Motion/ProcessedData/scene-0026","d147.png","1"
"./data/SFS-Motion/ProcessedData/scene-0083","d110.png","1"
"./data/SFS-Motion/ProcessedData/scene-0043","d033.png","0"
"./data/SFS-Motion/ProcessedData/scene-0019","d098.png","1"
"./data/SFS-Motion/ProcessedData/scene-0116","d055.png","0"
"./data/SFS-Motion/ProcessedData/scene-0027","d094.png","1"
"./data/SFS-Motion/ProcessedData/scene-0151","d163.png","1"
"./data/SFS-Motion/ProcessedData/scene-0099","d132.png","1"
"./data/SFS-Motion/ProcessedData/scene-0080","d156.png","1"
"./data/SFS-Motion/ProcessedData/scene-0145","d074.png","0"
"./data/SFS-Motion/ProcessedData/scene-0026","d022.png","0"
"./data/SFS-Motion/ProcessedData/scene-0154","d202.png","1"
"./data/SFS-Motion/ProcessedData/scene-0148","d193.png","1"
"./data/SFS-Motion/ProcessedData/scene-0009","d067.png","0"
"./data/SFS-Motion/ProcessedData/scene-0016","d049.png","0"
"./data/SFS-Motion/ProcessedData/scene-0098","d200.png","1"
"./data/SFS-Motion/ProcessedData/scene-0037","d055.png","0"
"./data/SFS-Motion/ProcessedData/scene-0067","d094.png","0"
"./data/SFS-Motion/ProcessedData/scene-0018","d128.png","1"
"./data/SFS-Motion/ProcessedData/scene-0059","d240.png","0"
"./data/SFS-Motion/ProcessedData/scene-0093","d142.png","1"
"./data/SFS-Motion/ProcessedData/scene-0138","d195.png","1"
"./data/SFS-Motion/ProcessedData/scene-0004","d115.png","0"
"./data/SFS-Motion/ProcessedData/scene-0022","d103.png","1"
"./data/SFS-Motion/ProcessedData/scene-0023","d182.png","0"
"./data/SFS-Motion/ProcessedData/scene-0070","d218.png","0"
"./data/SFS-Motion/ProcessedData/scene-0057","d164.png","1"
"./data/SFS-Motion/ProcessedData/scene-0142","d174.png","0"
"./data/SFS-Motion/ProcessedData/scene-0071","d177.png","1"
"./data/SFS-Motion/ProcessedData/scene-0005","d025.png","1"
"./data/SFS-Motion/ProcessedData/scene-0032","d051.png","1"
"./data/SFS-Motion/ProcessedData/scene-0043","d213.png","0"
"./data/SFS-Motion/ProcessedData/scene-0021","d034.png","0"
"./data/SFS-Motion/ProcessedData/scene-0137","d039.png","0"
"./data/SFS-Motion/ProcessedData/scene-0131","d252.png","1"
"./data/SFS-Motion/ProcessedData/scene-0097","d200.png","0"
"./data/SFS-Motion/ProcessedData/scene-0003","d073.png","1"
"./data/SFS-Motion/ProcessedData/scene-0147","d086.png","0"
"./data/SFS-Motion/ProcessedData/scene-0125","d199.png","1"
"./data/SFS-Motion/ProcessedData/scene-0056","d271.png","0"
"./data/SFS-Motion/ProcessedData/scene-0012","d168.png","0"
"./data/SFS-Motion/ProcessedData/scene-0094","d271.png","0"
"./data/SFS-Motion/ProcessedData/scene-0154","d184.png","1"
"./data/SFS-Motion/ProcessedData/scene-0014","d132.png","0"
"./data/SFS-Motion/ProcessedData/scene-0137","d206.png","1"
"./data/SFS-Motion/ProcessedData/scene-0070","d193.png","1"
"./data/SFS-Motion/ProcessedData/scene-0026","d081.png","1"
"./data/SFS-Motion/ProcessedData/scene-0040","d276.png","0"
"./data/SFS-Motion/ProcessedData/scene-0000","d026.png","0"
"./data/SFS-Motion/ProcessedData/scene-0151","d058.png","0"
"./data/SFS-Motion/ProcessedData/scene-0121","d218.png","0"
"./data/SFS-Motion/ProcessedData/scene-0011","d261.png","0"
"./data/SFS-Motion/ProcessedData/scene-0128","d068.png","0"
"./data/SFS-Motion/ProcessedData/scene-0027","d264.png","0"
"./data/SFS-Motion/ProcessedData/scene-0046","d192.png","1"
"./data/SFS-Motion/ProcessedData/scene-0091","d130.png","1"
"./data/SFS-Motion/ProcessedData/scene-0137","d124.png","1"
"./data/SFS-Motion/ProcessedData/scene-0076","d126.png","1"
"./data/SFS-Motion/ProcessedData/scene-0053","d124.png","1"
"./data/SFS-Motion/ProcessedData/scene-0034","d234.png","0"
"./data/SFS-Motion/ProcessedData/scene-0007","d102.png","1"
"./data/SFS-Motion/ProcessedData/scene-0132","d043.png","0"
"./data/SFS-Motion/ProcessedData/scene-0099","d050.png","0"
"./data/SFS-Motion/ProcessedData/scene-0147","d148.png","1"
"./data/SFS-Motion/ProcessedData/scene-0058","d247.png","0"
"./data/SFS-Motion/ProcessedData/scene-0112","d106.png","1"
"./data/SFS-Motion/ProcessedData/scene-0151","d179.png","1"
"./data/SFS-Motion/ProcessedData/scene-0131","d107.png","0"
"./data/SFS-Motion/ProcessedData/scene-0020","d046.png","0"
"./data/SFS-Motion/ProcessedData/scene-0022","d146.png","0"
"./data/SFS-Motion/ProcessedData/scene-0063","d043.png","0"
"./data/SFS-Motion/ProcessedData/scene-0013","d248.png","0"
"./data/SFS-Motion/ProcessedData/scene-0014","d020.png","0"
"./data/SFS-Motion/ProcessedData/scene-0039","d067.png","0"
"./data/SFS-Motion/ProcessedData/scene-0146","d228.png","1"
"./data/SFS-Motion/ProcessedData/scene-0051","d250.png","0"
"./data/SFS-Motion/ProcessedData/scene-0019","d089.png","1"
"./data/SFS-Motion/ProcessedData/scene-0025","d192.png","0"
"./data/SFS-Motion/ProcessedData/scene-0034","d233.png","0"
"./data/SFS-Motion/ProcessedData/scene-0144","d033.png","0"
"./data/SFS-Motion/ProcessedData/scene-0098","d194.png","1"
"./data/SFS-Motion/ProcessedData/scene-0068","d269.png","0"
"./data/SFS-Motion/ProcessedData/scene-0065","d031.png","0"
"./data/SFS-Motion/ProcessedData/scene-0139","d026.png","0"
"./data/SFS-Motion/ProcessedData/scene-0054","d091.png","1"
"./data/SFS-Motion/ProcessedData/scene-0103","d111.png","1"
"./data/SFS-Motion/ProcessedData/scene-0002","d033.png","1"
"./data/SFS-Motion/ProcessedData/scene-0015","d208.png","0"
"./data/SFS-Motion/ProcessedData/scene-0041","d066.png","0"
"./data/SFS-Motion/ProcessedData/scene-0048","d225.png","0"
"./data/SFS-Motion/ProcessedData/scene-0153","d251.png","1"
"./data/SFS-Motion/ProcessedData/scene-0015","d241.png","0"
"./data/SFS-Motion/ProcessedData/scene-0102","d065.png","0"
"./data/SFS-Motion/ProcessedData/scene-0100","d205.png","1"
"./data/SFS-Motion/ProcessedData/scene-0113","d068.png","1"
"./data/SFS-Motion/ProcessedData/scene-0127","d211.png","1"
"./data/SFS-Motion/ProcessedData/scene-0093","d032.png","0"
"./data/SFS-Motion/ProcessedData/scene-0013","d188.png","0"
"./data/SFS-Motion/ProcessedData/scene-0055","d152.png","1"
"./data/SFS-Motion/ProcessedData/scene-0034","d156.png","1"
"./data/SFS-Motion/ProcessedData/scene-0075","d024.png","0"
"./data/SFS-Motion/ProcessedData/scene-0079","d055.png","1"
"./data/SFS-Motion/ProcessedData/scene-0136","d172.png","1"
"./data/SFS-Motion/ProcessedData/scene-0004","d111.png","0"
"./data/SFS-Motion/ProcessedData/scene-0043","d242.png","0"
"./data/SFS-Motion/ProcessedData/scene-0094","d145.png","1"
"./data/SFS-Motion/ProcessedData/scene-0011","d112.png","1"
"./data/SFS-Motion/ProcessedData/scene-0116","d124.png","1"
"./data/SFS-Motion/ProcessedData/scene-0066","d056.png","0"
"./data/SFS-Motion/ProcessedData/scene-0066","d206.png","1"
"./data/SFS-Motion/ProcessedData/scene-0117","d175.png","1"
"./data/SFS-Motion/ProcessedData/scene-0133","d253.png","0"
"./data/SFS-Motion/ProcessedData/scene-0114","d137.png","1"
"./data/SFS-Motion/ProcessedData/scene-0041","d256.png","0"
"./data/SFS-Motion/ProcessedData/scene-0009","d017.png","0"
"./data/SFS-Motion/ProcessedData/scene-0138","d127.png","1"
"./data/SFS-Motion/ProcessedData/scene-0026","d123.png","1"
"./data/SFS-Motion/ProcessedData/scene-0080","d109.png","1"
"./data/SFS-Motion/ProcessedData/scene-0125","d016.png","0"
"./data/SFS-Motion/ProcessedData/scene-0028","d137.png","1"
"./data/SFS-Motion/ProcessedData/scene-0118","d145.png","1"
"./data/SFS-Motion/ProcessedData/scene-0040","d082.png","1"
"./data/SFS-Motion/ProcessedData/scene-0128","d232.png","1"
"./data/SFS-Motion/ProcessedData/scene-0064","d052.png","1"
"./data/SFS-Motion/ProcessedData/scene-0134","d136.png","1"
"./data/SFS-Motion/ProcessedData/scene-0007","d020.png","0"
"./data/SFS-Motion/ProcessedData/scene-0089","d126.png","1"
"./data/SFS-Motion/ProcessedData/scene-0078","d051.png","0"
"./data/SFS-Motion/ProcessedData/scene-0079","d061.png","1"
"./data/SFS-Motion/ProcessedData/scene-0111","d138.png","1"
"./data/SFS-Motion/ProcessedData/scene-0052","d110.png","1"
"./data/SFS-Motion/ProcessedData/scene-0084","d023.png","0"
"./data/SFS-Motion/ProcessedData/scene-0035","d215.png","0"
"./data/SFS-Motion/ProcessedData/scene-0077","d257.png","1"
"./data/SFS-Motion/ProcessedData/scene-0085","d239.png","1"
"./data/SFS-Motion/ProcessedData/scene-0060","d030.png","0"
"./data/SFS-Motion/ProcessedData/scene-0048","d080.png","1"
"./data/SFS-Motion/ProcessedData/scene-0041","d214.png","0"
"./data/SFS-Motion/ProcessedData/scene-0101","d262.png","0"
"./data/SFS-Motion/ProcessedData/scene-0082","d101.png","1"
"./data/SFS-Motion/ProcessedData/scene-0098","d139.png","1"
"./data/SFS-Motion/ProcessedData/scene-0147","d226.png","1"
"./data/SFS-Motion/ProcessedData/scene-0053","d259.png","0"
"./data/SFS-Motion/ProcessedData/scene-0149","d185.png","1"
"./data/SFS-Motion/ProcessedData/scene-0038","d049.png","0"
"./data/SFS-Motion/ProcessedData/scene-0117","d163.png","1"
"./data/SFS-Motion/ProcessedData/scene-0097","d120.png","1"
"./data/SFS-Motion/ProcessedData/scene-0051","d247.png","0"
"./data/SFS-Motion/ProcessedData/scene-0013","d075.png","1"
"./data/SFS-Motion/ProcessedData/scene-0074","d272.png","1"
"./data/SFS-Motion/ProcessedData/scene-0054","d143.png","1"
"./data/SFS-Motion/ProcessedData/scene-0059","d204.png","1"
"./data/SFS-Motion/ProcessedData/scene-0061","d064.png","0"
"./data/SFS-Motion/ProcessedData/scene-0063","d105.png","1"
"./data/SFS-Motion/ProcessedData/scene-0059","d118.png","1"
"./data/SFS-Motion/ProcessedData/scene-0130","d218.png","1"
"./data/SFS-Motion/ProcessedData/scene-0131","d172.png","1"
"./data/SFS-Motion/ProcessedData/scene-0052","d131.png","1"
"./data/SFS-Motion/ProcessedData/scene-0106","d196.png","0"
"./data/SFS-Motion/ProcessedData/scene-0043","d210.png","0"
"./data/SFS-Motion/ProcessedData/scene-0067","d087.png","0"
"./data/SFS-Motion/ProcessedData/scene-0087","d273.png","0"
"./data/SFS-Motion/ProcessedData/scene-0090","d094.png","1"
"./data/SFS-Motion/ProcessedData/scene-0056","d089.png","1"
"./data/SFS-Motion/ProcessedData/scene-0087","d085.png","1"
"./data/SFS-Motion/ProcessedData/scene-0151","d207.png","1"
"./data/SFS-Motion/ProcessedData/scene-0045","d144.png","1"
"./data/SFS-Motion/ProcessedData/scene-0073","d156.png","1"
"./data/SFS-Motion/ProcessedData/scene-0134","d051.png","0"
"./data/SFS-Motion/ProcessedData/scene-0017","d151.png","0"
"./data/SFS-Motion/ProcessedData/scene-0071","d255.png","0"
"./data/SFS-Motion/ProcessedData/scene-0127","d186.png","1"
"./data/SFS-Motion/ProcessedData/scene-0000","d031.png","0"
"./data/SFS-Motion/ProcessedData/scene-0058","d139.png","1"
"./data/SFS-Motion/ProcessedData/scene-0090","d194.png","0"
"./data/SFS-Motion/ProcessedData/scene-0034","d083.png","1"
"./data/SFS-Motion/ProcessedData/scene-0072","d167.png","1"
"./data/SFS-Motion/ProcessedData/scene-0004","d107.png","0"
"./data/SFS-Motion/ProcessedData/scene-0030","d146.png","1"
"./data/SFS-Motion/ProcessedData/scene-0051","d025.png","0"
"./data/SFS-Motion/ProcessedData/scene-0136","d105.png","1"
"./data/SFS-Motion/ProcessedData/scene-0017","d044.png","1"
"./data/SFS-Motion/ProcessedData/scene-0084","d224.png","1"
"./data/SFS-Motion/ProcessedData/scene-0012","d090.png","0"
"./data/SFS-Motion/ProcessedData/scene-0141","d047.png","0"
"./data/SFS-Motion/ProcessedData/scene-0128","d041.png","0"
"./data/SFS-Motion/ProcessedData/scene-0055","d114.png","1"
"./data/SFS-Motion/ProcessedData/scene-0023","d132.png","1"
"./data/SFS-Motion/ProcessedData/scene-0065","d051.png","1"
"./data/SFS-Motion/ProcessedData/scene-0131","d023.png","0"
"./data/SFS-Motion/ProcessedData/scene-0066","d244.png","1"
"./data/SFS-Motion/ProcessedData/scene-0134","d016.png","0"
"./data/SFS-Motion/ProcessedData/scene-0084","d062.png","0"
"./data/SFS-Motion/ProcessedData/scene-0139","d204.png","1"
"./data/SFS-Motion/ProcessedData/scene-0012","d238.png","0"
"./data/SFS-Motion/ProcessedData/scene-0007","d055.png","1"
"./data/SFS-Motion/ProcessedData/scene-0092","d065.png","0"
"./data/SFS-Motion/ProcessedData/scene-0052","d098.png","1"
"./data/SFS-Motion/ProcessedData/scene-0074","d126.png","0"
"./data/SFS-Motion/ProcessedData/scene-0026","d033.png","0"
"./data/SFS-Motion/ProcessedData/scene-0049","d083.png","1"
"./data/SFS-Motion/ProcessedData/scene-0140","d231.png","1"
"./data/SFS-Motion/ProcessedData/scene-0060","d125.png","1"
"./data/SFS-Motion/ProcessedData/scene-0069","d130.png","1"
"./data/SFS-Motion/ProcessedData/scene-0087","d252.png","0"
"./data/SFS-Motion/ProcessedData/scene-0104","d261.png","0"
"./data/SFS-Motion/ProcessedData/scene-0053","d021.png","0"
"./data/SFS-Motion/ProcessedData/scene-0093","d248.png","0"
"./data/SFS-Motion/ProcessedData/scene-0021","d017.png","0"
"./data/SFS-Motion/ProcessedData/scene-0068","d192.png","0"
"./data/SFS-Motion/ProcessedData/scene-0118","d140.png","1"
"./data/SFS-Motion/ProcessedData/scene-0065","d195.png","1"
"./data/SFS-Motion/ProcessedData/scene-0054","d127.png","1"
"./data/SFS-Motion/ProcessedData/scene-0097","d184.png","1"
"./data/SFS-Motion/ProcessedData/scene-0035","d179.png","0"
"./data/SFS-Motion/ProcessedData/scene-0067","d196.png","1"
"./data/SFS-Motion/ProcessedData/scene-0091","d270.png","0"
"./data/SFS-Motion/ProcessedData/scene-0115","d018.png","0"
"./data/SFS-Motion/ProcessedData/scene-0125","d104.png","0"
"./data/SFS-Motion/ProcessedData/scene-0069","d120.png","1"
"./data/SFS-Motion/ProcessedData/scene-0001","d078.png","1"
"./data/SFS-Motion/ProcessedData/scene-0106","d253.png","0"
"./data/SFS-Motion/ProcessedData/scene-0142","d092.png","0"
"./data/SFS-Motion/ProcessedData/scene-0113","d209.png","0"
"./data/SFS-Motion/ProcessedData/scene-0067","d053.png","0"
"./data/SFS-Motion/ProcessedData/scene-0047","d058.png","0"
"./data/SFS-Motion/ProcessedData/scene-0123","d215.png","1"
"./data/SFS-Motion/ProcessedData/scene-0132","d256.png","1"
"./data/SFS-Motion/ProcessedData/scene-0131","d194.png","1"
"./data/SFS-Motion/ProcessedData/scene-0008","d028.png","0"
"./data/SFS-Motion/ProcessedData/scene-0121","d026.png","0"
"./data/SFS-Motion/ProcessedData/scene-0046","d084.png","1"
"./data/SFS-Motion/ProcessedData/scene-0046","d271.png","0"
"./data/SFS-Motion/ProcessedData/scene-0102","d162.png","1"
"./data/SFS-Motion/ProcessedData/scene-0027","d066.png","0"
"./data/SFS-Motion/ProcessedData/scene-0090","d225.png","0"
"./data/SFS-Motion/ProcessedData/scene-0135","d132.png","1"
"./data/SFS-Motion/ProcessedData/scene-0055","d206.png","0"
"./data/SFS-Motion/ProcessedData/scene-0140","d126.png","0"
"./data/SFS-Motion/ProcessedData/scene-0104","d111.png","1"
"./data/SFS-Motion/ProcessedData/scene-0144","d094.png","0"
"./data/SFS-Motion/ProcessedData/scene-0128","d062.png","0"
"./data/SFS-Motion/ProcessedData/scene-0084","d263.png","1"
"./data/SFS-Motion/ProcessedData/scene-0083","d064.png","1"
"./data/SFS-Motion/ProcessedData/scene-0040","d177.png","1"
"./data/SFS-Motion/ProcessedData/scene-0070","d164.png","1"
"./data/SFS-Motion/ProcessedData/scene-0131","d104.png","0"
"./data/SFS-Motion/ProcessedData/scene-0082","d142.png","1"
"./data/SFS-Motion/ProcessedData/scene-0151","d247.png","1"
"./data/SFS-Motion/ProcessedData/scene-0084","d144.png","1"
"./data/SFS-Motion/ProcessedData/scene-0125","d224.png","1"
"./data/SFS-Motion/ProcessedData/scene-0010","d025.png","0"
"./data/SFS-Motion/ProcessedData/scene-0017","d201.png","0"
"./data/SFS-Motion/ProcessedData/scene-0104","d025.png","0"
"./data/SFS-Motion/ProcessedData/scene-0007","d091.png","1"
"./data/SFS-Motion/ProcessedData/scene-0101","d090.png","0"
"./data/SFS-Motion/ProcessedData/scene-0060","d211.png","0"
"./data/SFS-Motion/ProcessedData/scene-0085","d235.png","1"
"./data/SFS-Motion/ProcessedData/scene-0058","d172.png","1"
"./data/SFS-Motion/ProcessedData/scene-0000","d058.png","1"
"./data/SFS-Motion/ProcessedData/scene-0020","d061.png","0"
"./data/SFS-Motion/ProcessedData/scene-0128","d119.png","0"
"./data/SFS-Motion/ProcessedData/scene-0134","d173.png","1"
"./data/SFS-Motion/ProcessedData/scene-0087","d015.png","0"
"./data/SFS-Motion/ProcessedData/scene-0025","d182.png","0"
"./data/SFS-Motion/ProcessedData/scene-0010","d143.png","0"
"./data/SFS-Motion/ProcessedData/scene-0143","d225.png","0"
"./data/SFS-Motion/ProcessedData/scene-0098","d116.png","0"
"./data/SFS-Motion/ProcessedData/scene-0071","d063.png","1"
"./data/SFS-Motion/ProcessedData/scene-0051","d085.png","1"
"./data/SFS-Motion/ProcessedData/scene-0141","d245.png","1"
"./data/SFS-Motion/ProcessedData/scene-0133","d131.png","1"
"./data/SFS-Motion/ProcessedData/scene-0048","d234.png","0"
"./data/SFS-Motion/ProcessedData/scene-0093","d145.png","1"
"./data/SFS-Motion/ProcessedData/scene-0143","d117.png","1"
"./data/SFS-Motion/ProcessedData/scene-0026","d204.png","0"
"./data/SFS-Motion/ProcessedData/scene-0066","d047.png","0"
"./data/SFS-Motion/ProcessedData/scene-0009","d099.png","1"
"./data/SFS-Motion/ProcessedData/scene-0121","d054.png","0"
"./data/SFS-Motion/ProcessedData/scene-0085","d021.png","0"
"./data/SFS-Motion/ProcessedData/scene-0036","d151.png","1"
"./data/SFS-Motion/ProcessedData/scene-0051","d031.png","0"
"./data/SFS-Motion/ProcessedData/scene-0068","d151.png","1"
"./data/SFS-Motion/ProcessedData/scene-0149","d146.png","1"
"./data/SFS-Motion/ProcessedData/scene-0023","d267.png","0"
"./data/SFS-Motion/ProcessedData/scene-0077","d066.png","0"
"./data/SFS-Motion/ProcessedData/scene-0079","d272.png","0"
"./data/SFS-Motion/ProcessedData/scene-0104","d103.png","1"
"./data/SFS-Motion/ProcessedData/scene-0145","d147.png","1"
"./data/SFS-Motion/ProcessedData/scene-0133","d113.png","1"
"./data/SFS-Motion/ProcessedData/scene-0078","d024.png","0"
"./data/SFS-Motion/ProcessedData/scene-0026","d233.png","0"
"./data/SFS-Motion/ProcessedData/scene-0041","d100.png","1"
"./data/SFS-Motion/ProcessedData/scene-0022","d248.png","0"
"./data/SFS-Motion/ProcessedData/scene-0020","d052.png","0"
"./data/SFS-Motion/ProcessedData/scene-0016","d190.png","0"
"./data/SFS-Motion/ProcessedData/scene-0094","d133.png","1"
"./data/SFS-Motion/ProcessedData/scene-0006","d107.png","0"
"./data/SFS-Motion/ProcessedData/scene-0063","d271.png","0"
"./data/SFS-Motion/ProcessedData/scene-0087","d260.png","0"
"./data/SFS-Motion/ProcessedData/scene-0124","d273.png","0"
"./data/SFS-Motion/ProcessedData/scene-0039","d265.png","0"
"./data/SFS-Motion/ProcessedData/scene-0142","d089.png","0"
"./data/SFS-Motion/ProcessedData/scene-0082","d193.png","1"
"./data/SFS-Motion/ProcessedData/scene-0052","d129.png","1"
"./data/SFS-Motion/ProcessedData/scene-0059","d116.png","1"
"./data/SFS-Motion/ProcessedData/scene-0013","d244.png","0"
"./data/SFS-Motion/ProcessedData/scene-0123","d086.png","0"
"./data/SFS-Motion/ProcessedData/scene-0053","d221.png","1"
"./data/SFS-Motion/ProcessedData/scene-0100","d150.png","1"
"./data/SFS-Motion/ProcessedData/scene-0068","d242.png","0"
"./data/SFS-Motion/ProcessedData/scene-0153","d231.png","1"
"./data/SFS-Motion/ProcessedData/scene-0026","d027.png","0"
"./data/SFS-Motion/ProcessedData/scene-0055","d087.png","1"
"./data/SFS-Motion/ProcessedData/scene-0052","d253.png","0"
"./data/SFS-Motion/ProcessedData/scene-0022","d120.png","1"
"./data/SFS-Motion/ProcessedData/scene-0004","d018.png","0"
"./data/SFS-Motion/ProcessedData/scene-0082","d203.png","1"
"./data/SFS-Motion/ProcessedData/scene-0038","d054.png","0"
"./data/SFS-Motion/ProcessedData/scene-0095","d169.png","1"
"./data/SFS-Motion/ProcessedData/scene-0034","d109.png","1"
"./data/SFS-Motion/ProcessedData/scene-0105","d161.png","1"
"./data/SFS-Motion/ProcessedData/scene-0103","d021.png","0"
"./data/SFS-Motion/ProcessedData/scene-0065","d117.png","1"
"./data/SFS-Motion/ProcessedData/scene-0006","d125.png","0"
"./data/SFS-Motion/ProcessedData/scene-0059","d187.png","1"
"./data/SFS-Motion/ProcessedData/scene-0006","d092.png","0"
"./data/SFS-Motion/ProcessedData/scene-0096","d262.png","0"
"./data/SFS-Motion/ProcessedData/scene-0124","d083.png","0"
"./data/SFS-Motion/ProcessedData/scene-0102","d079.png","0"
"./data/SFS-Motion/ProcessedData/scene-0085","d165.png","1"
"./data/SFS-Motion/ProcessedData/scene-0052","d168.png","1"
"./data/SFS-Motion/ProcessedData/scene-0049","d071.png","1"
"./data/SFS-Motion/ProcessedData/scene-0090","d196.png","0"
"./data/SFS-Motion/ProcessedData/scene-0030","d030.png","0"
"./data/SFS-Motion/ProcessedData/scene-0001","d089.png","1"
"./data/SFS-Motion/ProcessedData/scene-0101","d087.png","0"
"./data/SFS-Motion/ProcessedData/scene-0034","d029.png","0"
"./data/SFS-Motion/ProcessedData/scene-0071","d047.png","1"
"./data/SFS-Motion/ProcessedData/scene-0002","d119.png","0"
